ablation,video_file,video_timestamp_sec,prediction,ground_truth,combined_score,image_score,sensor_boost,correct
ablation4b,flood_video_20251005_150257.mp4,10.0,2,2,0.9498075799820783,0.8398075799820783,0.11,True
ablation4b,flood_video_20251005_150257.mp4,22.0,2,1,0.8906672034229907,0.7806672034229907,0.11,False
ablation4b,flood_video_20251005_150257.mp4,29.5,0,2,0.11,0.0,0.11,False
ablation4b,flood_video_20251005_150257.mp4,6.0,1,2,0.30648119637993515,0.19648119637993516,0.11,False
ablation4b,flood_video_20251005_150257.mp4,12.5,2,2,4.931689159804421,4.8216891598044205,0.11,True
ablation4b,flood_video_20251005_150257.mp4,1.0,0,0,0.11,0.0,0.11,True
ablation4b,flood_video_20251005_150257.mp4,16.5,2,2,3.4302638975644943,3.3202638975644945,0.11,True
ablation4b,flood_video_20251005_150257.mp4,19.5,2,2,4.166460259415365,4.056460259415364,0.11,True
ablation4b,flood_video_20251005_150257.mp4,20.0,2,2,3.0388397812577077,2.928839781257708,0.11,True
ablation4b,flood_video_20251005_150257.mp4,15.5,0,2,0.11,0.0,0.11,False
ablation4b,flood_video_20251005_150257.mp4,11.5,2,2,2.707958396763933,2.597958396763933,0.11,True
ablation4b,flood_video_20251005_150218.mp4,13.5,2,2,6.401732824918411,6.291732824918411,0.11,True
ablation4b,flood_video_20251005_150218.mp4,5.5,0,2,0.11,0.0,0.11,False
ablation4b,flood_video_20251005_150218.mp4,9.5,2,2,6.8162495878584926,6.706249587858492,0.11,True
ablation4b,flood_video_20251005_150218.mp4,21.0,2,2,5.2085121386392474,5.098512138639247,0.11,True
ablation4b,flood_video_20251005_150218.mp4,20.0,2,2,2.9140508016146525,2.8040508016146526,0.11,True
ablation4b,flood_video_20251005_150218.mp4,8.5,2,2,8.364282829479112,8.254282829479113,0.11,True
ablation4b,flood_video_20251005_150218.mp4,5.0,2,2,1.7668676980949387,1.6568676980949386,0.11,True
ablation4b,flood_video_20251005_150218.mp4,12.5,2,2,8.238807291480475,8.128807291480475,0.11,True
ablation4b,flood_video_20251005_150218.mp4,19.5,2,2,3.010350469861838,2.9003504698618383,0.11,True
ablation4b,flood_video_20251005_150218.mp4,26.5,0,1,0.11,0.0,0.11,False
ablation4b,flood_video_20251005_150218.mp4,15.0,2,2,8.218733004451197,8.108733004451198,0.11,True
ablation4b,flood_video_20251005_150218.mp4,3.5,0,2,0.11,0.0,0.11,False
ablation4b,flood_video_20251005_150218.mp4,2.5,2,2,2.2372075746877393,2.1272075746877395,0.11,True
ablation4b,flood_video_20251005_150218.mp4,14.5,2,2,7.462133177455358,7.352133177455357,0.11,True
ablation4b,flood_video_20251005_150218.mp4,29.5,0,0,0.11,0.0,0.11,True
ablation4b,flood_video_20251005_150218.mp4,25.5,2,2,3.159770935093864,3.049770935093864,0.11,True
ablation4b,flood_video_20251005_150218.mp4,18.0,2,2,7.338892780406657,7.228892780406657,0.11,True
ablation4b,flood_video_20251005_150218.mp4,24.5,2,2,6.1414766926621995,6.031476692662199,0.11,True
ablation4b,flood_video_20251005_150218.mp4,28.0,0,0,0.11,0.0,0.11,True
ablation4b,flood_video_20251005_150218.mp4,2.0,0,2,0.11,0.0,0.11,False
ablation4b,flood_video_20251005_150218.mp4,17.0,2,2,7.216154619827052,7.106154619827052,0.11,True
ablation4b,flood_video_20251005_150218.mp4,16.0,2,2,7.856007003865958,7.746007003865958,0.11,True
ablation4b,flood_video_20251005_150218.mp4,1.0,2,2,1.3271073729612273,1.2171073729612272,0.11,True
ablation4b,flood_video_20251005_150218.mp4,27.0,0,1,0.11,0.0,0.11,False
ablation4b,flood_video_20251005_150218.mp4,23.5,2,2,3.135487071829228,3.025487071829228,0.11,True
ablation4b,flood_video_20251005_150218.mp4,7.0,2,2,2.81972920979788,2.7097292097978802,0.11,True
ablation4b,flood_video_20251005_150218.mp4,11.5,2,2,8.471010445308364,8.361010445308365,0.11,True
ablation4b,flood_video_20251005_150218.mp4,23.0,2,2,5.589217939509827,5.479217939509827,0.11,True
ablation4b,flood_video_20251005_150218.mp4,22.0,2,2,5.707647808741896,5.597647808741896,0.11,True
ablation4b,flood_video_20251005_150218.mp4,10.5,2,2,9.126016980083538,9.016016980083538,0.11,True
ablation4b,flood_video_20251005_150218.mp4,6.0,2,2,1.9025261288659334,1.7925261288659333,0.11,True
ablation4b,flood_video_20251005_150218.mp4,16.0,2,2,7.856007003865958,7.746007003865958,0.11,True
ablation4b,flood_video_20251005_150218.mp4,27.0,0,1,0.11,0.0,0.11,False
ablation4b,flood_video_20251005_150218.mp4,7.0,2,2,2.81972920979788,2.7097292097978802,0.11,True
ablation4b,flood_video_20251005_150218.mp4,3.5,0,2,0.11,0.0,0.11,False
ablation4b,flood_video_20251005_150218.mp4,2.5,2,2,2.2372075746877393,2.1272075746877395,0.11,True
ablation4b,flood_video_20251005_150218.mp4,6.0,2,2,1.9025261288659334,1.7925261288659333,0.11,True
ablation4b,flood_video_20251005_150218.mp4,27.5,0,1,0.11,0.0,0.11,False
ablation4b,flood_video_20251005_150218.mp4,17.0,2,2,7.216154619827052,7.106154619827052,0.11,True
ablation4b,flood_video_20251005_150218.mp4,21.5,2,2,5.243561842504177,5.133561842504177,0.11,True
ablation4b,flood_video_20251005_150218.mp4,13.0,2,2,6.707232231434461,6.597232231434461,0.11,True
ablation4b,flood_video_20251005_150218.mp4,18.0,2,2,7.338892780406657,7.228892780406657,0.11,True
ablation4b,flood_video_20251005_150218.mp4,25.5,2,2,3.159770935093864,3.049770935093864,0.11,True
ablation4b,flood_video_20251005_150218.mp4,9.5,2,2,6.8162495878584926,6.706249587858492,0.11,True
ablation4b,flood_video_20251005_150218.mp4,8.5,2,2,8.364282829479112,8.254282829479113,0.11,True
ablation4b,flood_video_20251005_150218.mp4,26.5,0,1,0.11,0.0,0.11,False
ablation4b,flood_video_20251005_150218.mp4,18.5,2,2,7.139134837241428,7.029134837241427,0.11,True
ablation4b,flood_video_20251005_150218.mp4,12.5,2,2,8.238807291480475,8.128807291480475,0.11,True
ablation4b,flood_video_20251005_150218.mp4,22.5,2,2,4.771124670894021,4.66112467089402,0.11,True
ablation4b,flood_video_20251005_150218.mp4,11.5,2,2,8.471010445308364,8.361010445308365,0.11,True
ablation4b,flood_video_20251005_150218.mp4,24.0,2,2,4.5349218074130375,4.424921807413037,0.11,True
ablation4b,flood_video_20251005_150218.mp4,19.5,2,2,3.010350469861838,2.9003504698618383,0.11,True
ablation4b,flood_video_20251005_150218.mp4,20.5,2,2,2.5750715873057795,2.4650715873057796,0.11,True
ablation4b,flood_video_20251005_150218.mp4,24.5,2,2,6.1414766926621995,6.031476692662199,0.11,True
ablation4b,flood_video_20251005_150218.mp4,10.0,2,2,9.882123192471425,9.772123192471426,0.11,True
ablation4b,flood_video_20251005_150218.mp4,5.5,0,2,0.11,0.0,0.11,False
ablation4b,flood_video_20251005_150218.mp4,28.0,0,0,0.11,0.0,0.11,True
ablation4b,flood_video_20251005_150218.mp4,14.0,2,2,5.7744523971679,5.664452397167899,0.11,True
ablation4b,flood_video_20251005_150218.mp4,2.0,0,2,0.11,0.0,0.11,False
ablation4b,flood_video_20251005_150218.mp4,0.5,0,2,0.11,0.0,0.11,False
ablation4b,flood_video_20251005_150218.mp4,15.0,2,2,8.218733004451197,8.108733004451198,0.11,True
ablation4b,flood_video_20251005_150218.mp4,29.5,0,0,0.11,0.0,0.11,True
ablation4b,flood_video_20251005_150218.mp4,4.0,0,2,0.11,0.0,0.11,False
ablation4b,flood_video_20251005_145739.mp4,18.5,0,0,0.11,0.0,0.11,True
ablation4b,flood_video_20251005_145739.mp4,29.5,0,0,0.11,0.0,0.11,True
ablation4b,flood_video_20251005_145739.mp4,14.0,0,0,0.11,0.0,0.11,True
ablation4b,flood_video_20251005_145739.mp4,11.0,2,1,1.3885163227828519,1.2785163227828518,0.11,False
ablation4b,flood_video_20251005_145739.mp4,10.0,2,2,0.8979356761709052,0.7879356761709052,0.11,True
ablation4b,flood_video_20251005_145739.mp4,13.0,0,0,0.11,0.0,0.11,True
ablation4b,flood_video_20251005_145739.mp4,28.0,0,0,0.11,0.0,0.11,True
ablation4b,flood_video_20251005_145739.mp4,17.0,0,0,0.11,0.0,0.11,True
ablation4b,flood_video_20251005_145739.mp4,23.5,0,0,0.11,0.0,0.11,True
ablation4b,flood_video_20251005_145739.mp4,9.0,2,2,2.8015029875326647,2.691502987532665,0.11,True
ablation4b,flood_video_20251005_145739.mp4,1.0,1,2,0.3908218225690403,0.2808218225690403,0.11,False
ablation4b,flood_video_20251005_145739.mp4,20.0,0,0,0.11,0.0,0.11,True
ablation4b,flood_video_20251005_145739.mp4,27.5,0,0,0.11,0.0,0.11,True
ablation4b,flood_video_20251005_145739.mp4,5.0,2,2,4.747196253002261,4.63719625300226,0.11,True
ablation4b,flood_video_20251005_145739.mp4,4.0,2,2,5.699682190148077,5.589682190148077,0.11,True
ablation4b,flood_video_20251005_145739.mp4,26.5,0,0,0.12318045178699412,0.01318045178699412,0.11,True
ablation4b,flood_video_20251005_145739.mp4,19.0,0,0,0.11,0.0,0.11,True
ablation4b,flood_video_20251005_145739.mp4,0.5,0,2,0.2891053806660334,0.17910538066603343,0.11,False
ablation4b,flood_video_20251005_145739.mp4,8.0,2,2,0.6327965797731743,0.5227965797731743,0.11,True
ablation4b,flood_video_20251005_145739.mp4,23.0,0,0,0.11,0.0,0.11,True
ablation4b,flood_video_20251005_145739.mp4,3.0,2,2,1.2396641973497817,1.1296641973497816,0.11,True
ablation4b,flood_video_20251005_145739.mp4,7.5,2,2,2.541273409188241,2.431273409188241,0.11,True
ablation4b,flood_video_20251005_145739.mp4,26.0,0,0,0.1203767674422805,0.010376767442280504,0.11,True
ablation4b,flood_video_20251005_145739.mp4,22.0,0,0,0.11,0.0,0.11,True
ablation4b,flood_video_20251005_145739.mp4,20.5,0,0,0.11,0.0,0.11,True
ablation4b,flood_video_20251005_145739.mp4,24.0,0,0,0.11,0.0,0.11,True
ablation4b,flood_video_20251005_145739.mp4,6.0,2,2,2.5657163007569213,2.4557163007569214,0.11,True
ablation4b,flood_video_20251005_145739.mp4,2.0,2,2,0.8289432989555231,0.7189432989555231,0.11,True
ablation4b,flood_video_20251005_145739.mp4,16.0,0,0,0.15878940039460018,0.04878940039460018,0.11,True
ablation4b,flood_video_20251005_145739.mp4,12.5,0,0,0.11,0.0,0.11,True
ablation4b,flood_video_20251005_145739.mp4,12.0,0,0,0.11,0.0,0.11,True
ablation4b,flood_video_20251005_145739.mp4,15.5,0,1,0.1413887690745106,0.0313887690745106,0.11,False
ablation4b,flood_video_20251005_145939.mp4,0.5,0,0,-0.08,0.0,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,11.5,0,0,-0.01433376415145296,0.06566623584854704,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,18.0,0,0,-0.08,0.0,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,29.0,0,0,0.05076059071509896,0.13076059071509896,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,15.0,0,0,-0.004068836304378667,0.07593116369562133,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,14.0,0,0,-0.08,0.0,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,29.5,0,0,-0.08,0.0,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,18.5,0,0,-0.08,0.0,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,10.5,0,0,-0.08,0.0,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,19.5,0,0,-0.08,0.0,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,26.5,0,0,0.048620358795285326,0.12862035879528533,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,6.0,0,0,0.026306272953701637,0.10630627295370164,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,23.0,0,0,-0.038349815184434005,0.041650184815565996,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,2.5,0,0,0.12437685524684038,0.20437685524684038,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,10.0,0,0,-0.08,0.0,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,9.0,0,0,-0.06528432675110696,0.014715673248893045,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,2.0,0,0,-0.08,0.0,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,24.5,0,0,-0.08,0.0,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,5.5,0,0,-0.08,0.0,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,28.0,2,0,0.9865880639208632,1.0665880639208631,-0.08,False
ablation4b,flood_video_20251005_145939.mp4,21.0,0,0,-0.08,0.0,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,25.0,0,0,-0.08,0.0,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,21.5,0,0,-0.004082902571335381,0.07591709742866462,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,7.5,0,0,-0.08,0.0,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,4.0,0,0,-0.028350876933228145,0.05164912306677186,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,3.5,0,0,-0.04012739545821971,0.03987260454178029,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,7.0,0,0,-0.05619105927498884,0.023808940725011163,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,22.0,0,0,-0.08,0.0,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,26.0,0,0,-0.03385319146394959,0.04614680853605041,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,13.5,0,0,-0.08,0.0,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,16.5,0,0,-0.08,0.0,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,17.0,0,0,-0.08,0.0,-0.08,True
ablation4b,flood_video_20251005_145939.mp4,13.0,0,0,-0.08,0.0,-0.08,True
ablation5,flood_video_20251005_145739.mp4,2.5,2,2,0.6149011186683597,0.6149011186683597,0.0,True
ablation5,flood_video_20251005_145739.mp4,21.5,0,0,0.0,0.0,0.0,True
ablation5,flood_video_20251005_145739.mp4,15.5,0,1,0.027308987266238732,0.027308987266238732,0.0,False
ablation5,flood_video_20251005_145739.mp4,9.0,2,2,0.7392492338058395,0.7392492338058395,0.0,True
ablation5,flood_video_20251005_145739.mp4,0.5,0,2,0.2931919054580275,0.2931919054580275,0.0,False
ablation5,flood_video_20251005_145739.mp4,23.5,0,0,0.0,0.0,0.0,True
ablation5,flood_video_20251005_145739.mp4,4.5,0,2,0.16235093773291756,0.16235093773291756,0.0,False
ablation5,flood_video_20251005_145739.mp4,28.0,0,0,0.0,0.0,0.0,True
ablation5,flood_video_20251005_145739.mp4,13.0,0,0,0.0,0.0,0.0,True
ablation5,flood_video_20251005_145739.mp4,11.0,1,1,0.4261721075942839,0.4261721075942839,0.0,True
ablation5,flood_video_20251005_145739.mp4,26.0,0,0,0.006654439565224751,0.006654439565224751,0.0,True
ablation5,flood_video_20251005_145739.mp4,11.5,0,1,0.09683097369442921,0.09683097369442921,0.0,False
ablation5,flood_video_20251005_145739.mp4,6.5,2,2,0.9138798589940533,0.9138798589940533,0.0,True
ablation5,flood_video_20251005_145739.mp4,12.0,0,0,0.0,0.0,0.0,True
ablation5,flood_video_20251005_145739.mp4,29.5,0,0,0.0,0.0,0.0,True
ablation5,flood_video_20251005_145739.mp4,19.5,0,0,0.0,0.0,0.0,True
ablation5,flood_video_20251005_145739.mp4,17.5,0,0,0.1060019906552557,0.1060019906552557,0.0,True
ablation5,flood_video_20251005_145739.mp4,18.0,0,0,0.0567967658961767,0.0567967658961767,0.0,True
ablation5,flood_video_20251005_145739.mp4,3.5,1,2,0.516910001695868,0.516910001695868,0.0,False
ablation5,flood_video_20251005_145739.mp4,22.5,0,0,0.0,0.0,0.0,True
ablation5,flood_video_20251005_145739.mp4,13.5,0,0,0.0,0.0,0.0,True
ablation5,flood_video_20251005_145739.mp4,27.5,0,0,0.005142141402909556,0.005142141402909556,0.0,True
ablation5,flood_video_20251005_145739.mp4,10.5,0,2,0.12093533362742123,0.12093533362742123,0.0,False
ablation5,flood_video_20251005_145739.mp4,15.5,0,1,0.027308987266238732,0.027308987266238732,0.0,False
ablation5,flood_video_20251005_145739.mp4,9.5,1,2,0.4634248777723182,0.4634248777723182,0.0,False
ablation5,flood_video_20251005_145739.mp4,29.5,0,0,0.0,0.0,0.0,True
ablation5,flood_video_20251005_145739.mp4,11.0,0,1,0.0,0.0,0.0,False
ablation5,flood_video_20251005_145739.mp4,8.5,2,2,0.9512403254057666,0.9512403254057666,0.0,True
ablation5,flood_video_20251005_145739.mp4,8.0,2,2,0.910422176561795,0.910422176561795,0.0,True
ablation5,flood_video_20251005_145739.mp4,0.5,0,2,0.2931919054580275,0.2931919054580275,0.0,False
ablation5,flood_video_20251005_145739.mp4,25.0,0,0,0.0,0.0,0.0,True
ablation5,flood_video_20251005_145739.mp4,20.0,0,0,0.015424567421904088,0.015424567421904088,0.0,True
ablation5,flood_video_20251005_150257.mp4,29.5,0,2,0.21672301949571274,0.10672301949571274,0.11,False
ablation5,flood_video_20251005_150257.mp4,26.0,0,1,0.11,0.0,0.11,False
ablation5,flood_video_20251005_150257.mp4,17.0,2,2,2.2130477235975503,2.1030477235975504,0.11,True
ablation5,flood_video_20251005_150257.mp4,0.5,0,1,0.1305262640801692,0.020526264080169204,0.11,False
ablation5,flood_video_20251005_150257.mp4,16.0,1,2,0.36732208308541875,0.25732208308541876,0.11,False
ablation5,flood_video_20251005_150257.mp4,22.5,0,1,0.23561277230306577,0.12561277230306575,0.11,False
ablation5,flood_video_20251005_150257.mp4,10.0,2,2,0.6596159325856022,0.5496159325856023,0.11,True
ablation5,flood_video_20251005_150257.mp4,6.0,0,2,0.22341341575057655,0.11341341575057656,0.11,False
ablation5,flood_video_20251005_150257.mp4,22.0,0,1,0.11,0.0,0.11,False
ablation5,flood_video_20251005_150257.mp4,4.0,1,1,0.3891375240480358,0.2791375240480358,0.11,True
ablation5,flood_video_20251005_150257.mp4,13.5,2,2,1.915500357318437,1.805500357318437,0.11,True
ablation5,flood_video_20251005_150257.mp4,8.0,1,2,0.4261279561953392,0.31612795619533923,0.11,False
ablation5,flood_video_20251005_150257.mp4,20.5,1,2,0.3093269482830769,0.19932694828307687,0.11,False
ablation5,flood_video_20251005_150257.mp4,19.5,2,2,1.4621534198051216,1.3521534198051215,0.11,True
ablation5,flood_video_20251005_150257.mp4,12.0,2,2,1.8247836258731103,1.7147836258731102,0.11,True
ablation5,flood_video_20251005_150257.mp4,19.0,2,2,1.9574613981104974,1.8474613981104973,0.11,True
ablation5,flood_video_20251005_150257.mp4,28.0,0,1,0.11,0.0,0.11,False
ablation5,flood_video_20251005_150257.mp4,2.5,0,0,0.11,0.0,0.11,True
ablation5,flood_video_20251005_150257.mp4,15.0,2,2,1.4360770638567886,1.3260770638567885,0.11,True
ablation5,flood_video_20251005_150257.mp4,14.5,2,2,2.158075313175608,2.048075313175608,0.11,True
ablation5,flood_video_20251005_150257.mp4,24.0,0,0,0.1289413736980855,0.0189413736980855,0.11,True
ablation5,flood_video_20251005_150257.mp4,18.0,2,2,2.4866095705242706,2.3766095705242707,0.11,True
ablation5,flood_video_20251005_150218.mp4,29.5,0,0,0.11,0.0,0.11,True
ablation5,flood_video_20251005_150218.mp4,27.0,0,1,0.11,0.0,0.11,False
ablation5,flood_video_20251005_150218.mp4,14.0,2,2,1.9981507990559664,1.8881507990559663,0.11,True
ablation5,flood_video_20251005_150218.mp4,10.5,2,2,3.1153389933611795,3.0053389933611796,0.11,True
ablation5,flood_video_20251005_150218.mp4,11.0,2,2,3.2096963645927286,3.0996963645927287,0.11,True
ablation5,flood_video_20251005_150218.mp4,14.5,2,2,2.5607110591517857,2.4507110591517858,0.11,True
ablation5,flood_video_20251005_150218.mp4,23.5,2,2,1.1184956906097427,1.0084956906097426,0.11,True
ablation5,flood_video_20251005_150218.mp4,19.5,2,2,1.0767834899539461,0.9667834899539461,0.11,True
ablation5,flood_video_20251005_150218.mp4,0.5,1,2,0.46176757725377454,0.35176757725377455,0.11,False
ablation5,flood_video_20251005_150218.mp4,4.0,0,2,0.11,0.0,0.11,False
ablation5,flood_video_20251005_150218.mp4,20.5,2,2,0.9316905291019265,0.8216905291019265,0.11,True
ablation5,flood_video_20251005_150218.mp4,24.0,2,2,1.5849739358043458,1.4749739358043457,0.11,True
ablation5,flood_video_20251005_150218.mp4,18.0,2,2,2.519630926802219,2.409630926802219,0.11,True
ablation5,flood_video_20251005_150218.mp4,25.0,2,2,1.5812696460659175,1.4712696460659174,0.11,True
ablation5,flood_video_20251005_150218.mp4,21.5,2,2,1.8211872808347258,1.7111872808347257,0.11,True
ablation5,flood_video_20251005_150218.mp4,22.5,2,2,1.6637082236313403,1.5537082236313402,0.11,True
ablation5,flood_video_20251005_150218.mp4,2.0,0,2,0.11,0.0,0.11,False
ablation5,flood_video_20251005_150218.mp4,26.0,0,1,0.11,0.0,0.11,False
ablation5,flood_video_20251005_150218.mp4,18.5,2,2,2.453044945747142,2.3430449457471423,0.11,True
ablation5,flood_video_20251005_150218.mp4,6.0,2,2,1.367008012556428,1.2570080125564278,0.11,True
ablation5,flood_video_20251005_150218.mp4,12.0,2,2,2.5727853189570693,2.4627853189570694,0.11,True
ablation5,flood_video_20251005_150218.mp4,29.0,0,0,0.11,0.0,0.11,True
ablation5,flood_video_20251005_150218.mp4,15.5,2,2,1.80263501402729,1.6926350140272899,0.11,True
ablation5,flood_video_20251005_150218.mp4,26.5,0,1,0.11,0.0,0.11,False
ablation5,flood_video_20251005_150218.mp4,16.5,2,2,2.535743582643525,2.425743582643525,0.11,True
ablation5,flood_video_20251005_150218.mp4,8.0,2,2,1.9864398626250523,1.8764398626250522,0.11,True
ablation5,flood_video_20251005_150218.mp4,13.0,2,2,2.3090774104781535,2.1990774104781536,0.11,True
ablation5,flood_video_20251005_150218.mp4,4.0,0,2,0.11,0.0,0.11,False
ablation5,flood_video_20251005_150218.mp4,23.5,2,2,1.1184956906097427,1.0084956906097426,0.11,True
ablation5,flood_video_20251005_150218.mp4,13.0,2,2,2.3090774104781535,2.1990774104781536,0.11,True
ablation5,flood_video_20251005_150218.mp4,8.0,2,2,1.9864398626250523,1.8764398626250522,0.11,True
ablation5,flood_video_20251005_150218.mp4,26.5,0,1,0.11,0.0,0.11,False
ablation5,flood_video_20251005_150218.mp4,29.0,0,0,0.11,0.0,0.11,True
ablation5,flood_video_20251005_150218.mp4,12.0,2,2,2.5727853189570693,2.4627853189570694,0.11,True
ablation5,flood_video_20251005_150218.mp4,23.0,2,2,1.936405979836609,1.8264059798366088,0.11,True
ablation5,flood_video_20251005_150218.mp4,29.5,0,0,0.11,0.0,0.11,True
ablation5,flood_video_20251005_150218.mp4,18.0,2,2,2.519630926802219,2.409630926802219,0.11,True
ablation5,flood_video_20251005_150218.mp4,2.0,0,2,0.11,0.0,0.11,False
ablation5,flood_video_20251005_150218.mp4,22.0,2,2,1.9758826029139653,1.8658826029139652,0.11,True
ablation5,flood_video_20251005_150218.mp4,14.5,2,2,2.5607110591517857,2.4507110591517858,0.11,True
ablation5,flood_video_20251005_150218.mp4,13.5,2,2,2.2072442749728034,2.0972442749728035,0.11,True
ablation5,flood_video_20251005_150218.mp4,21.0,2,2,1.8095040462130825,1.6995040462130824,0.11,True
ablation5,flood_video_20251005_150218.mp4,17.5,2,2,2.5355171669176917,2.425517166917692,0.11,True
ablation5,flood_video_20251005_150218.mp4,16.5,2,2,2.535743582643525,2.425743582643525,0.11,True
ablation5,flood_video_20251005_150218.mp4,20.0,2,2,1.0446836005382176,0.9346836005382175,0.11,True
ablation5,flood_video_20251005_150218.mp4,0.5,1,2,0.46176757725377454,0.35176757725377455,0.11,False
ablation5,flood_video_20251005_150218.mp4,19.0,2,2,2.7137172380665326,2.6037172380665328,0.11,True
ablation5,flood_video_20251005_150218.mp4,15.5,2,2,1.80263501402729,1.6926350140272899,0.11,True
ablation5,flood_video_20251005_150218.mp4,11.0,2,2,3.2096963645927286,3.0996963645927287,0.11,True
ablation5,flood_video_20251005_150218.mp4,25.5,2,2,1.1265903116979548,1.0165903116979547,0.11,True
ablation5,flood_video_20251005_150218.mp4,6.0,2,2,1.367008012556428,1.2570080125564278,0.11,True
ablation5,flood_video_20251005_150218.mp4,27.0,0,1,0.11,0.0,0.11,False
ablation5,flood_video_20251005_150218.mp4,24.5,2,2,2.1204922308873995,2.0104922308873996,0.11,True
ablation5,flood_video_20251005_150218.mp4,9.5,2,2,1.7243349701252613,1.6143349701252612,0.11,True
ablation5,flood_video_20251005_145739.mp4,22.0,0,0,0.11,0.0,0.11,True
ablation5,flood_video_20251005_145739.mp4,14.5,0,0,0.11,0.0,0.11,True
ablation5,flood_video_20251005_145739.mp4,18.0,0,0,0.184548877724855,0.07454887772485502,0.11,True
ablation5,flood_video_20251005_145739.mp4,3.0,2,2,1.0479293205690354,0.9379293205690353,0.11,True
ablation5,flood_video_20251005_145739.mp4,2.0,2,2,1.1655876429215095,1.0555876429215094,0.11,True
ablation5,flood_video_20251005_145739.mp4,17.0,0,0,0.11,0.0,0.11,True
ablation5,flood_video_20251005_145739.mp4,13.5,0,0,0.11,0.0,0.11,True
ablation5,flood_video_20251005_145739.mp4,21.0,0,0,0.12049633622140786,0.010496336221407858,0.11,True
ablation5,flood_video_20251005_145739.mp4,27.5,0,0,0.11,0.0,0.11,True
ablation5,flood_video_20251005_145739.mp4,5.0,2,2,1.0973028020336986,0.9873028020336985,0.11,True
ablation5,flood_video_20251005_145739.mp4,24.0,0,0,0.11,0.0,0.11,True
ablation5,flood_video_20251005_145739.mp4,12.5,0,0,0.11,0.0,0.11,True
ablation5,flood_video_20251005_145739.mp4,8.5,2,2,1.1197205368004588,1.0097205368004587,0.11,True
ablation5,flood_video_20251005_145739.mp4,7.5,2,2,0.6437832272868395,0.5337832272868395,0.11,True
ablation5,flood_video_20251005_145739.mp4,11.5,0,1,0.2068309736944292,0.09683097369442921,0.11,False
ablation5,flood_video_20251005_145739.mp4,23.0,0,0,0.11,0.0,0.11,True
ablation5,flood_video_20251005_145739.mp4,4.0,2,2,1.2746636248664123,1.1646636248664122,0.11,True
ablation5,flood_video_20251005_145739.mp4,26.5,0,0,0.13425947762469273,0.024259477624692723,0.11,True
ablation5,flood_video_20251005_145739.mp4,28.5,0,0,0.11,0.0,0.11,True
ablation5,flood_video_20251005_145739.mp4,6.5,2,2,1.129642504220726,1.019642504220726,0.11,True
ablation5,flood_video_20251005_145739.mp4,10.5,0,2,0.23093533362742125,0.12093533362742123,0.11,False
ablation5,flood_video_20251005_145739.mp4,26.0,0,0,0.11,0.0,0.11,True
ablation5,flood_video_20251005_145739.mp4,25.0,0,0,0.11,0.0,0.11,True
ablation5,flood_video_20251005_145739.mp4,9.5,2,2,1.1262151090559465,1.0162151090559464,0.11,True
ablation5,flood_video_20251005_145739.mp4,6.0,2,2,1.0304779179039791,0.920477917903979,0.11,True
ablation5,flood_video_20251005_145739.mp4,29.5,0,0,0.11,0.0,0.11,True
ablation5,flood_video_20251005_145739.mp4,16.5,0,0,0.11,0.0,0.11,True
ablation5,flood_video_20251005_145739.mp4,20.0,0,0,0.11,0.0,0.11,True
ablation5,flood_video_20251005_145739.mp4,1.5,2,2,0.7691967131061598,0.6591967131061598,0.11,True
ablation5,flood_video_20251005_145739.mp4,0.5,2,2,0.892676671499898,0.7826766714998981,0.11,True
ablation5,flood_video_20251005_145739.mp4,19.0,0,0,0.1254726333211048,0.01547263332110482,0.11,True
ablation5,flood_video_20251005_145739.mp4,15.5,0,1,0.11,0.0,0.11,False
ablation5,flood_video_20251005_145939.mp4,16.0,0,0,-0.08,0.0,-0.08,True
